policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,113,1165,5.645997207961045,1165,180,20,True,T1036 - Defense Evasion: Masquerading,0.00026037110083441267,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,114,1175,5.763235541060567,1175,180,20,True,T1036 - Defense Evasion: Masquerading,0.0001978627288471082,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,115,1185,5.616873916005716,1185,180,20,True,T1036 - Defense Evasion: Masquerading,0.00024347169159307625,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,116,1195,6.152384541928768,1195,180,20,True,T1036 - Defense Evasion: Masquerading,0.0002950077559527181,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,117,1205,5.702917583053932,1205,180,20,True,T1036 - Defense Evasion: Masquerading,0.00031794847647680297,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,118,1215,6.41436620906461,1215,180,20,True,T1036 - Defense Evasion: Masquerading,0.0002588357470200957,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,119,1225,5.940400250023231,1225,180,20,True,T1036 - Defense Evasion: Masquerading,0.00025519989270546587,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,120,1235,6.152219207957387,1235,180,20,True,T1036 - Defense Evasion: Masquerading,0.00021402978912614363,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,121,1245,5.626419916050509,1245,180,20,True,T1498.001 - Impact: Direct Network Flood,0.00025031281074512537,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,122,1255,6.662058416986838,1255,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002764516755505551,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,123,1265,5.53339108300861,1265,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003918713286256725,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,124,1275,7.42323470802512,1275,180,20,True,T1498.001 - Impact: Direct Network Flood,0.00040735303039882354,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,125,1285,8.20372433308512,1285,180,20,True,T1036 - Defense Evasion: Masquerading,0.00026199110148358146,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,126,1295,7.374417416984215,1295,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003751230090242154,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,127,1305,7.507870333036408,1305,180,20,True,T1036 - Defense Evasion: Masquerading,0.0004415953650713643,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,128,1315,6.8092780410079286,1315,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003044096857043101,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,129,1325,5.481443291995674,1325,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0003048991083417736,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,130,1335,4.002009832998738,1335,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0004168343002976385,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,131,1345,3.6493825420038775,1345,180,20,True,T1036 - Defense Evasion: Masquerading,0.00042750418378470386,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,132,1355,3.697152958950028,1355,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003677144541995923,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,133,1365,4.402146000065841,1365,180,20,True,T1036 - Defense Evasion: Masquerading,0.0001864184064022274,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,134,1375,4.2045395829482,1375,180,20,True,TA0011 - Command-and-Control,0.0003454279908024144,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,135,1385,4.424915916984901,1385,180,20,True,TA0011 - Command-and-Control,0.00035993906289036803,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,136,1395,4.012673833058216,1395,180,20,True,TA0011 - Command-and-Control,0.0003430415610198201,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,137,1405,4.707352666999213,1405,180,20,True,TA0011 - Command-and-Control,0.00033513505664981946,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,138,1415,6.0812196671031415,1415,180,20,True,TA0011 - Command-and-Control,0.00037672686517334234,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,139,1425,4.462854249984957,1425,180,20,True,TA0011 - Command-and-Control,0.00048749757716764466,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,140,1435,4.055171374930069,1435,180,20,True,T1036 - Defense Evasion: Masquerading,0.0002864087429956206,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,141,1445,4.354379500029609,1445,180,20,True,T1036 - Defense Evasion: Masquerading,0.0003034124265776601,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,142,1455,3.9178080420242622,1455,180,20,True,T1595 - Reconnaissance: Active Scanning,0.00024495653060451053,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,143,1465,4.521179500035942,1465,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.00031617904291402323,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,144,1475,4.710360125056468,1475,180,20,True,T1036 - Defense Evasion: Masquerading,0.00022905711165171713,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,145,1485,4.890531625016592,1485,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00026405435485963257,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,146,1495,4.595194082939997,1495,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002556100299293105,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,147,1505,4.328837124980055,1505,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.0002175581599884947,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,148,1515,4.168946958961897,1515,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00024208959801197581,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,149,1525,4.550983082968742,1525,180,20,True,T1590 - Reconnaissance: Gather Victim Network Information,0.00034370259619769666,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,150,1535,4.194749417016283,1535,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00029762507085485994,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,151,1545,4.403473624959588,1545,180,20,True,T1036 - Defense Evasion: Masquerading,0.0002422560938956425,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,152,1555,4.3440716250333935,1555,180,20,True,T1036 - Defense Evasion: Masquerading,0.0002556370908730982,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,153,1565,4.365872916998342,1565,180,20,True,T1571 - Defense Evasion: Non-Standard Port,0.00034295176198713645,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,154,1575,5.06637520797085,1575,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00019685213271293306,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,155,1585,5.186930541996844,1585,180,20,True,T1583.005 - Resource Development: Acquire Botnet,0.00017194237178020047,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,156,1595,4.675029166042805,1595,180,20,True,T1036 - Defense Evasion: Masquerading,0.00018568127337985775,{}
stochastic_normalized_fragility,stochastic_normalized_loo_fragility,101,157,1605,4.4712052079848945,1605,180,20,True,T1036 - Defense Evasion: Masquerading,0.00018793408496820503,{}
