policy_name,base_policy_name,reveal_seed,recomputation_index,revealed_count_at_recomputation,runtime_seconds,total_loo_terms_available,total_loo_terms_used,max_loo_terms_per_step,loo_subsampled,top_fragile_step,top_fragility,policy_kwargs
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,13,585,4.460985540994443,585,121,20,True,T1595 - Reconnaissance: Active Scanning,0.00012984467290096227,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,14,630,4.940755667048506,630,121,20,True,T1595 - Reconnaissance: Active Scanning,0.0001269828415880946,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,15,675,4.663646458066069,675,121,20,True,T1595 - Reconnaissance: Active Scanning,0.00013676719538308752,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,16,720,4.811760250013322,720,122,20,True,T1595 - Reconnaissance: Active Scanning,0.0001482264099933366,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,17,765,4.452953957952559,765,122,20,True,T1595 - Reconnaissance: Active Scanning,0.0001364795668824022,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,18,810,5.063072874909267,810,122,20,True,T1595 - Reconnaissance: Active Scanning,0.00014836048583749778,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,19,855,4.655529625015333,855,122,20,True,T1595 - Reconnaissance: Active Scanning,0.0001397184859403089,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,20,900,4.146452915971167,900,122,20,True,T1590 - Reconnaissance: Gather Victim Network Information,5.486511597228021e-05,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,21,945,4.577092082938179,945,128,20,True,T1036 - Defense Evasion: Masquerading,0.00010198273643317279,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,22,990,6.084070208016783,990,143,20,True,T1036 - Defense Evasion: Masquerading,5.9854417447313363e-05,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,23,1035,6.113311665947549,1035,148,20,True,T1036 - Defense Evasion: Masquerading,5.805389683308369e-05,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,24,1080,6.5389020829461515,1080,148,20,True,T1036 - Defense Evasion: Masquerading,7.409811912720832e-05,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,25,1125,5.421784833073616,1125,148,20,True,T1036 - Defense Evasion: Masquerading,8.785869486943732e-05,"{""c"": 0.5}"
exploration_bonus_c0.5,exploration_bonus_loo_fragility,101,26,1170,7.043537167017348,1170,163,20,True,T1036 - Defense Evasion: Masquerading,6.697452557713227e-05,"{""c"": 0.5}"
